ticker,date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Interest Income,Interest Expense,Interest Income,Rent Expense Supplemental,Preferred Stock Dividends,Net Income Discontinuous Operations,Special Income Charges,Impairment Of Capital Assets,Gain On Sale Of Security,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Amortization,Amortization Of Intangibles Income Statement,Depreciation Income Statement,Selling And Marketing Expense,General And Administrative Expense,Insurance And Claims,Rent And Landing Fees,Salaries And Wages,Professional Expense And Contract Services Expense,Other Non Interest Expense,Earnings From Equity Interest Net Of Tax,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Other Operating Expenses,Other Gand A,Minority Interests,Gain On Sale Of Business,Other Special Charges,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Otherunder Preferred Stock Dividend,Average Dilution Earnings,Occupancy And Equipment,Gain On Sale Of Ppe,Loss Adjustment Expense,Net Policyholder Benefits And Claims,Policyholder Benefits Gross,Other Taxes,Write Off,Total Other Finance Cost,Excise Taxes
C,2025-03-31,-12750000.0,0.25,,4065000000.0,1050000000.0,,,,4103250000.0,4064000000.0,,,1919600000.0,1879000000.0,1.96,2.0,3768000000.0,3751000000.0,4064000000.0,4107000000.0,4108000000.0,1340000000.0,5448000000.0,,,,,,7734000000.0,,,21601000000.0,21601000000.0,-51000000.0,-51000000.0,14012000000.0,19654000000.0,33666000000.0,,269000000.0,-1000000.0,-51000000.0,,68000000.0,,,,,,250000000.0,7484000000.0,20000000.0,,7464000000.0,476000000.0,4610000000.0,,,,,,,-43000000.0,-34000000.0,20000000.0,-3000000.0,,44000000.0,17000000.0,574000000.0,,,,,,,,
C,2024-12-31,-59488690.163072,0.239874,,2856000000.0,1019000000.0,,,,3044511309.836928,2856000000.0,,,1931000000.0,1887600000.0,1.34,1.357809,2583000000.0,2563000000.0,2856000000.0,2890000000.0,2890000000.0,912000000.0,3802000000.0,,,,,,7263000000.0,,,19586000000.0,19586000000.0,-248000000.0,-248000000.0,13733000000.0,21314000000.0,35047000000.0,,256000000.0,0.0,-248000000.0,,-215000000.0,,,,,,323000000.0,6940000000.0,17000000.0,,6923000000.0,476000000.0,3026000000.0,,,,,,,-34000000.0,-56000000.0,20000000.0,-11000000.0,,37000000.0,20000000.0,650000000.0,,,,,,,,
C,2024-09-30,-33000000.0,0.25,,3239000000.0,1081000000.0,,,,3338000000.0,3238000000.0,,,1940300000.0,1899900000.0,1.51,1.53,2925000000.0,2905000000.0,3238000000.0,3273000000.0,3274000000.0,1116000000.0,4390000000.0,,,,,,7368000000.0,,,20265000000.0,20265000000.0,-132000000.0,-132000000.0,13362000000.0,23094000000.0,36456000000.0,,277000000.0,-1000000.0,-132000000.0,,-19000000.0,,,,,,282000000.0,7086000000.0,28000000.0,,7058000000.0,476000000.0,5172000000.0,,,,,,,-35000000.0,-67000000.0,56000000.0,9000000.0,,56000000.0,20000000.0,606000000.0,,,,,,,,
C,2024-06-30,-8745243.61949,0.242923,,3217000000.0,1101000000.0,,,,3244254756.38051,3217000000.0,,,1945700000.0,1907700000.0,1.52,1.54,2962000000.0,2943000000.0,3217000000.0,3263000000.0,3263000000.0,1047000000.0,4310000000.0,,,,,,7186000000.0,,,20037000000.0,20037000000.0,-36000000.0,-36000000.0,13493000000.0,22494000000.0,35987000000.0,,242000000.0,0.0,-36000000.0,,7000000.0,,,,,,280000000.0,6906000000.0,18000000.0,,6888000000.0,449000000.0,4996000000.0,,,,,,,-46000000.0,-85000000.0,34000000.0,36000000.0,,32000000.0,19000000.0,597000000.0,,,,,,,,
C,2024-03-31,-8745243.61949,0.242923,,3217000000.0,1101000000.0,,,,3244254756.38051,3217000000.0,,,1945700000.0,1907700000.0,1.52,1.54,2962000000.0,2943000000.0,3217000000.0,3263000000.0,3263000000.0,1047000000.0,4310000000.0,,,,,,7186000000.0,,,20037000000.0,20037000000.0,-36000000.0,-36000000.0,13493000000.0,22494000000.0,35987000000.0,,242000000.0,0.0,-36000000.0,,7000000.0,,,,,,280000000.0,6906000000.0,18000000.0,,6888000000.0,426000000.0,4996000000.0,,,,,,,-46000000.0,-110000000.0,251000000.0,36000000.0,,32000000.0,19000000.0,597000000.0,,,,,,,,
CB,2025-06-30,-385898.815931,0.192949,,2968000000.0,74000000.0,,,3897000000.0,2969614101.184069,2968000000.0,11182000000.0,,403847030.0,399886323.0,7.35,7.42,2968000000.0,2968000000.0,2968000000.0,2999000000.0,2999000000.0,717000000.0,3716000000.0,,,,,,1125000000.0,,,14898000000.0,14898000000.0,-2000000.0,-2000000.0,-181000000.0,181000000.0,8000000.0,,,,-2000000.0,,,,74000000.0,74000000.0,,,,1125000000.0,,,,,,,-181000000.0,181000000.0,,8000000.0,1125000000.0,-31000000.0,,,2000000.0,,,,,,6589000000.0,6589000000.0,6589000000.0,,,,
CB,2025-03-31,0.0,0.193,,1331000000.0,75000000.0,,,1845000000.0,1331000000.0,1331000000.0,11816000000.0,,404674351.0,400681956.0,3.29,3.32,1331000000.0,1331000000.0,1331000000.0,1343000000.0,1343000000.0,321000000.0,1664000000.0,,,,,,1080000000.0,,,13480000000.0,13480000000.0,0.0,0.0,-181000000.0,181000000.0,17000000.0,,,,0.0,,,,75000000.0,75000000.0,,,,1080000000.0,,,,,,,-181000000.0,181000000.0,,12000000.0,1080000000.0,-12000000.0,,,0.0,,,,,,6988000000.0,6988000000.0,6988000000.0,,,,
CB,2024-12-31,-2764347.547291,0.153575,,2575000000.0,82000000.0,,,3308000000.0,2590235652.452709,2575000000.0,11061000000.0,,427740864.0,406900000.0,6.02,6.328336,2575000000.0,2575000000.0,2575000000.0,2640000000.0,2640000000.0,479000000.0,3119000000.0,98000000.0,,,,,1122000000.0,,,14180000000.0,14180000000.0,-18000000.0,-18000000.0,-189000000.0,189000000.0,22000000.0,,,,-18000000.0,,,,82000000.0,82000000.0,,,,1122000000.0,,,,,,,-189000000.0,189000000.0,,8000000.0,1122000000.0,-65000000.0,,,18000000.0,,,,,,6383000000.0,6383000000.0,6383000000.0,,,,
CB,2024-09-30,-1176000.0,0.168,,2324000000.0,81000000.0,,,3186000000.0,2329824000.0,2324000000.0,12108000000.0,,407878727.0,403831412.0,5.7,5.75,2324000000.0,2324000000.0,2324000000.0,2490000000.0,2490000000.0,504000000.0,2994000000.0,-230000000.0,,,,,1094000000.0,,,15102000000.0,15102000000.0,-7000000.0,-7000000.0,-192000000.0,192000000.0,20000000.0,,,,-7000000.0,,,,81000000.0,81000000.0,,,,1094000000.0,,,,,,,-192000000.0,192000000.0,,7000000.0,1094000000.0,-166000000.0,,,7000000.0,,,,,,7613000000.0,7613000000.0,7613000000.0,,,,
CB,2024-06-30,-1267553.584627,0.181079,,2230000000.0,80000000.0,,,2888000000.0,2235732446.415373,2230000000.0,11226000000.0,,408606667.0,404615765.0,5.46,5.51,2230000000.0,2230000000.0,2230000000.0,2216000000.0,2216000000.0,490000000.0,2706000000.0,-29000000.0,,,,,1094000000.0,,,13932000000.0,13932000000.0,-7000000.0,-7000000.0,-182000000.0,182000000.0,23000000.0,,,,-7000000.0,,,,80000000.0,80000000.0,,,,1094000000.0,,,,,,,-182000000.0,182000000.0,,17000000.0,1094000000.0,14000000.0,,,7000000.0,,,,,,6460000000.0,6460000000.0,6460000000.0,,,,
CB,2024-03-31,-1267553.584627,0.181079,,2230000000.0,80000000.0,,,2888000000.0,2235732446.415373,2230000000.0,11226000000.0,,408606667.0,404615765.0,5.46,5.51,2230000000.0,2230000000.0,2230000000.0,2216000000.0,2216000000.0,490000000.0,2706000000.0,21000000.0,,,,,1094000000.0,,,13932000000.0,13932000000.0,-7000000.0,-7000000.0,-182000000.0,182000000.0,23000000.0,,,,-7000000.0,,,,80000000.0,80000000.0,,,,1094000000.0,,,,,,,-182000000.0,182000000.0,,17000000.0,1094000000.0,14000000.0,,,7000000.0,,,,,,6460000000.0,6460000000.0,6460000000.0,,,,
CB,2023-12-31,-1267553.584627,0.181079,,2230000000.0,80000000.0,,,2888000000.0,2235732446.415373,2230000000.0,11226000000.0,,408606667.0,404615765.0,5.46,5.51,2230000000.0,2230000000.0,2230000000.0,2216000000.0,2216000000.0,490000000.0,2706000000.0,-153000000.0,,,,,1094000000.0,,,13932000000.0,13932000000.0,-7000000.0,-7000000.0,-182000000.0,182000000.0,23000000.0,,,,-7000000.0,,,,80000000.0,80000000.0,,,,1094000000.0,,,,,,,-182000000.0,182000000.0,,17000000.0,1094000000.0,14000000.0,,,7000000.0,,,,,,6460000000.0,6460000000.0,6460000000.0,,,,
CHTR,2025-06-30,-13228915.662651,0.216867,5409000000.0,1301000000.0,2176000000.0,6947000000.0,5348000000.0,3172000000.0,1348771084.337349,1301000000.0,10406000000.0,3279000000.0,141684415.0,138205810.0,9.18,9.41,1301000000.0,1301000000.0,1301000000.0,1495000000.0,1495000000.0,414000000.0,1909000000.0,-188000000.0,,3360000000.0,3459000000.0,,157000000.0,6819000000.0,6947000000.0,13766000000.0,12927000000.0,-61000000.0,-61000000.0,-1263000000.0,1263000000.0,,,,,-81000000.0,,20000000.0,2176000000.0,2176000000.0,,,,,157000000.0,,,157000000.0,,,,-1263000000.0,1263000000.0,,1126000000.0,,-194000000.0,,29000000.0,43000000.0,-127000000.0,,,,-9000000.0,,,,,,,
CHTR,2025-03-31,-45124056.09493,0.240022,5464000000.0,1217000000.0,2181000000.0,7023000000.0,5276000000.0,3095000000.0,1359875943.90507,1217000000.0,10375000000.0,3237000000.0,144574684.0,141591396.0,8.42,8.59,1217000000.0,1217000000.0,1217000000.0,1409000000.0,1409000000.0,445000000.0,1854000000.0,-265000000.0,,3360000000.0,3352000000.0,,1171000000.0,6712000000.0,7023000000.0,13735000000.0,12942000000.0,-188000000.0,-188000000.0,-1241000000.0,1241000000.0,,,,,-123000000.0,,-65000000.0,2181000000.0,2181000000.0,,,,949000000.0,222000000.0,,,222000000.0,,,,-1241000000.0,1241000000.0,,1126000000.0,,-192000000.0,,32000000.0,43000000.0,-77000000.0,,,,-91000000.0,,,,,,,
CHTR,2024-12-31,-1808406.647116,0.180841,5498000000.0,1466000000.0,2168000000.0,-555000000.0,5488000000.0,3320000000.0,1474191593.352884,1466000000.0,10472000000.0,3389000000.0,145269468.0,142115129.0,10.1,10.32,1466000000.0,1466000000.0,1466000000.0,1676000000.0,1676000000.0,370000000.0,2046000000.0,-134000000.0,-27000000.0,3454000000.0,11027000000.0,,1171000000.0,14481000000.0,-555000000.0,13926000000.0,13042000000.0,-10000000.0,-10000000.0,-1274000000.0,1274000000.0,,,,,-73000000.0,,63000000.0,2168000000.0,2168000000.0,,,,949000000.0,222000000.0,,,222000000.0,,,,-1274000000.0,1274000000.0,,1126000000.0,,-210000000.0,,52000000.0,43000000.0,-97000000.0,,,,-21000000.0,,,,,,,
CHTR,2024-09-30,-21595744.680851,0.215957,5436000000.0,1280000000.0,2145000000.0,8294000000.0,5336000000.0,3191000000.0,1358404255.319149,1280000000.0,10439000000.0,3335000000.0,145059470.0,142308740.0,8.82,8.99,1280000000.0,1280000000.0,1280000000.0,1474000000.0,1474000000.0,406000000.0,1880000000.0,-165000000.0,2000000.0,3356000000.0,2145000000.0,,1171000000.0,5501000000.0,8294000000.0,13795000000.0,13039000000.0,-100000000.0,-100000000.0,-1311000000.0,1311000000.0,,,,,-21000000.0,,-79000000.0,2145000000.0,2145000000.0,,,,949000000.0,222000000.0,,,222000000.0,,,,-1311000000.0,1311000000.0,,1126000000.0,,-194000000.0,,6000000.0,43000000.0,-67000000.0,,,,-15000000.0,,,,,,,
CHTR,2024-06-30,-19388108.108108,0.230811,5432000000.0,1231000000.0,2170000000.0,6900000000.0,5348000000.0,3178000000.0,1295611891.891892,1231000000.0,10343000000.0,3263000000.0,144914860.0,143329828.0,8.49,8.58,1231000000.0,1231000000.0,1231000000.0,1423000000.0,1423000000.0,427000000.0,1850000000.0,-164000000.0,1000000.0,3342000000.0,3443000000.0,,153000000.0,6785000000.0,6900000000.0,13685000000.0,12979000000.0,-84000000.0,-84000000.0,-1328000000.0,1328000000.0,,,,,-70000000.0,,-14000000.0,2170000000.0,2170000000.0,,,,949000000.0,153000000.0,,,153000000.0,,,,-1328000000.0,1328000000.0,,1120000000.0,,-192000000.0,,67000000.0,0.0,-81000000.0,,,,-3000000.0,,,,,,,
CHTR,2024-03-31,-19388108.108108,0.230811,5432000000.0,1231000000.0,2170000000.0,6900000000.0,5348000000.0,3178000000.0,1295611891.891892,1231000000.0,10343000000.0,3263000000.0,144914860.0,143329828.0,8.49,8.58,1231000000.0,1231000000.0,1231000000.0,1423000000.0,1423000000.0,427000000.0,1850000000.0,-164000000.0,1000000.0,3342000000.0,3443000000.0,,1095000000.0,6785000000.0,6900000000.0,13685000000.0,12979000000.0,-84000000.0,-84000000.0,-1328000000.0,1328000000.0,,,,,-70000000.0,,-14000000.0,2170000000.0,2170000000.0,,,,881000000.0,214000000.0,,,214000000.0,,,,-1328000000.0,1328000000.0,,1120000000.0,,-192000000.0,,67000000.0,0.0,-81000000.0,,,,-3000000.0,,,,,,,
CHTR,2023-12-31,-19388108.108108,0.230811,5432000000.0,1231000000.0,2170000000.0,6900000000.0,5348000000.0,3178000000.0,1295611891.891892,1231000000.0,10343000000.0,3263000000.0,144914860.0,143329828.0,8.49,8.58,1231000000.0,1231000000.0,1231000000.0,1423000000.0,1423000000.0,427000000.0,1850000000.0,-164000000.0,-221000000.0,3342000000.0,3443000000.0,,900000000.0,6785000000.0,6900000000.0,13685000000.0,12979000000.0,-84000000.0,-84000000.0,-1328000000.0,1328000000.0,,,,,-70000000.0,,-14000000.0,2170000000.0,2170000000.0,,,,900000000.0,221000000.0,,,221000000.0,,,,-1328000000.0,1328000000.0,,1120000000.0,,-192000000.0,,67000000.0,0.0,-81000000.0,,,,-3000000.0,,,,,,,
COF,2025-06-30,-119421487.603306,0.280992,,-4263000000.0,1011000000.0,,,,-3957421487.603306,-4277000000.0,,,505600000.0,505600000.0,-8.58,-8.58,-4340000000.0,-4340000000.0,-4277000000.0,-4277000000.0,-4263000000.0,-1666000000.0,-5929000000.0,,,,,,4344000000.0,,,12577000000.0,12577000000.0,-425000000.0,-425000000.0,9995000000.0,3833000000.0,13828000000.0,,65000000.0,-14000000.0,-425000000.0,,,271000000.0,271000000.0,271000000.0,271000000.0,,1345000000.0,2999000000.0,,,2999000000.0,653000000.0,646000000.0,,,,,,,,,41000000.0,384000000.0,,-2000000.0,,737000000.0,,,,,,,,
COF,2025-03-31,0.0,0.188,,1404000000.0,812000000.0,,,,1404000000.0,1404000000.0,,,384000000.0,383100000.0,3.45,3.46,1325000000.0,1325000000.0,1404000000.0,1404000000.0,1404000000.0,325000000.0,1729000000.0,,,,,,3748000000.0,,,10000000000.0,10000000000.0,-308000000.0,-308000000.0,8013000000.0,3405000000.0,11418000000.0,,57000000.0,-14000000.0,-308000000.0,,,16000000.0,16000000.0,16000000.0,16000000.0,,1202000000.0,2546000000.0,,,2546000000.0,437000000.0,1086000000.0,,,,,,,,,198000000.0,110000000.0,,22000000.0,,615000000.0,,,,,,,,
COF,2024-12-31,0.0,0.250857,,1093000000.0,814000000.0,,,,1093000000.0,1096000000.0,,,383400000.0,382400000.0,2.67,2.67,1022000000.0,1022000000.0,1096000000.0,1096000000.0,1093000000.0,366000000.0,1459000000.0,,,,,,3704000000.0,,,10190000000.0,10190000000.0,-308000000.0,-308000000.0,8098000000.0,3619000000.0,11717000000.0,,57000000.0,-14000000.0,-308000000.0,,0.0,19000000.0,19000000.0,19000000.0,19000000.0,,1375000000.0,2329000000.0,,,2329000000.0,630000000.0,712000000.0,,,,,,,,,198000000.0,110000000.0,,17000000.0,,674000000.0,,,,,,,,
COF,2024-09-30,0.0,0.199,,1777000000.0,806000000.0,,,,1777000000.0,1777000000.0,,,383700000.0,383000000.0,4.41,4.42,1692000000.0,1692000000.0,1777000000.0,1777000000.0,1777000000.0,441000000.0,2218000000.0,,,,,,3504000000.0,,,10014000000.0,10014000000.0,-308000000.0,-308000000.0,8076000000.0,3784000000.0,11860000000.0,,57000000.0,-14000000.0,-308000000.0,,-35000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,1113000000.0,2391000000.0,,,2391000000.0,402000000.0,801000000.0,,,,,,,,,198000000.0,110000000.0,,28000000.0,,587000000.0,,,,,,,,
COF,2024-06-30,0.0,0.083,,597000000.0,811000000.0,,,,597000000.0,597000000.0,,,383900000.0,383100000.0,1.38,1.39,531000000.0,531000000.0,597000000.0,597000000.0,597000000.0,54000000.0,651000000.0,,,,,,3264000000.0,,,9506000000.0,9506000000.0,-66000000.0,-66000000.0,7546000000.0,3734000000.0,11280000000.0,,57000000.0,-14000000.0,-66000000.0,,-35000000.0,19000000.0,19000000.0,19000000.0,19000000.0,,1064000000.0,2200000000.0,,,2200000000.0,316000000.0,796000000.0,,,,,,,,,35000000.0,31000000.0,,9000000.0,,551000000.0,,,,,,,,
COF,2024-03-31,0.0,0.083,,597000000.0,811000000.0,,,,597000000.0,597000000.0,,,383900000.0,383100000.0,1.38,1.39,531000000.0,531000000.0,597000000.0,597000000.0,597000000.0,54000000.0,651000000.0,,,,,,3264000000.0,,,9506000000.0,9506000000.0,-42000000.0,-42000000.0,7546000000.0,3734000000.0,11280000000.0,,57000000.0,-14000000.0,-42000000.0,,-35000000.0,19000000.0,19000000.0,19000000.0,19000000.0,,1064000000.0,2200000000.0,,,2200000000.0,316000000.0,796000000.0,,,,,,,,,42000000.0,31000000.0,,9000000.0,,551000000.0,,,,,,,,
CVX,2025-06-30,0.0,0.393537,8830000000.0,2490000000.0,4409000000.0,31202000000.0,8830000000.0,4421000000.0,2490000000.0,2490000000.0,40318000000.0,,1724397000.0,1719184000.0,1.45,1.45,2490000000.0,2490000000.0,2490000000.0,2515000000.0,2515000000.0,1632000000.0,4147000000.0,364000000.0,-172000000.0,4057000000.0,9116000000.0,,889000000.0,13173000000.0,31202000000.0,44375000000.0,44375000000.0,,,-274000000.0,274000000.0,,,,,,,,,,,,,,,,,,,,,-274000000.0,274000000.0,,6926000000.0,,-25000000.0,,,,536000000.0,,,,,,,,1301000000.0,,,
CVX,2025-03-31,0.0,0.37,10030000000.0,3500000000.0,4235000000.0,32733000000.0,10030000000.0,5795000000.0,3500000000.0,3500000000.0,41804000000.0,,1751441000.0,1744628000.0,2.0,2.01,3500000000.0,3500000000.0,3500000000.0,3512000000.0,3512000000.0,2071000000.0,5583000000.0,1498000000.0,678000000.0,4297000000.0,9071000000.0,,1221000000.0,13368000000.0,32733000000.0,46101000000.0,46101000000.0,,,-212000000.0,212000000.0,,,,,,,,,,,,,,,,,,,,,-212000000.0,212000000.0,,6595000000.0,,-12000000.0,,,,820000000.0,,,,,,,,1255000000.0,,,
CVX,2024-12-31,0.0,0.21,10349000000.0,3239000000.0,4091000000.0,35121000000.0,10349000000.0,6258000000.0,3239000000.0,3239000000.0,45918000000.0,,1777366000.0,1770310000.0,1.84,1.85,3239000000.0,3239000000.0,3239000000.0,3259000000.0,3259000000.0,2800000000.0,6059000000.0,3842000000.0,3154000000.0,2416000000.0,10797000000.0,,1585000000.0,13213000000.0,35121000000.0,48334000000.0,48334000000.0,,,-199000000.0,199000000.0,,,,,,,,,,,,,,,,,,,,,-199000000.0,199000000.0,,8071000000.0,,-20000000.0,,,,688000000.0,,,,,,,,1141000000.0,,,
CVX,2024-09-30,0.0,0.31,10883000000.0,4487000000.0,4230000000.0,34664000000.0,10883000000.0,6653000000.0,4487000000.0,4487000000.0,43967000000.0,,1807030000.0,1800336000.0,2.48,2.49,4487000000.0,4487000000.0,4487000000.0,4496000000.0,4496000000.0,1993000000.0,6489000000.0,1694000000.0,433000000.0,4959000000.0,9303000000.0,,1191000000.0,14262000000.0,34664000000.0,48926000000.0,48926000000.0,,,-164000000.0,164000000.0,,,,,,,,,,,,,,,,,,,,,-164000000.0,164000000.0,,6849000000.0,,-9000000.0,,,,1261000000.0,,,,,,,,1263000000.0,,,
CVX,2024-06-30,0.0,0.368533,11334000000.0,4434000000.0,4185000000.0,34871000000.0,11334000000.0,7149000000.0,4434000000.0,4434000000.0,43984000000.0,,1833431000.0,1825842000.0,2.43,2.43,4434000000.0,4434000000.0,4434000000.0,4443000000.0,4443000000.0,2593000000.0,7036000000.0,1559000000.0,353000000.0,5590000000.0,9113000000.0,,1048000000.0,14703000000.0,34871000000.0,49574000000.0,49574000000.0,,,-113000000.0,113000000.0,,,,,,,,,,,,,,,,,,,,,-113000000.0,113000000.0,,6877000000.0,,-9000000.0,,,,1206000000.0,,,,,,,,1188000000.0,,,
DPZ,2025-06-30,858143.0,0.221,229367000.0,131091000.0,20351000.0,684174000.0,233250000.0,212899000.0,128066143.0,131091000.0,923983000.0,225044000.0,34401016.0,34163399.0,3.81,3.84,131091000.0,131091000.0,131091000.0,131091000.0,131091000.0,37160000.0,168251000.0,-12091000.0,-15974000.0,221161000.0,239809000.0,,239809000.0,460970000.0,684174000.0,1145144000.0,1145144000.0,3883000.0,3883000.0,-40819000.0,44648000.0,3829000.0,,,,3883000.0,,,,,,,,132201000.0,107608000.0,,,,,,,-40819000.0,44648000.0,3829000.0,,107608000.0,,,,-3883000.0,,,,,,,,,,,,
DPZ,2025-03-31,0.0,0.223,258429000.0,149651000.0,20362000.0,668909000.0,258429000.0,238067000.0,149651000.0,149651000.0,901961000.0,210095000.0,34553820.0,34284052.0,4.33,4.37,149651000.0,149651000.0,149651000.0,149651000.0,149651000.0,42831000.0,192482000.0,24027000.0,24027000.0,210095000.0,233052000.0,,233052000.0,443147000.0,668909000.0,1112056000.0,1112056000.0,0.0,0.0,-41640000.0,45585000.0,3945000.0,,,,0.0,,,,,,,,123975000.0,109077000.0,,,,,,,-41640000.0,45585000.0,3945000.0,,109077000.0,,,,0.0,,,,,,,,,,,,
DPZ,2024-12-31,0.0,0.233261,308328000.0,169444000.0,26758000.0,878060000.0,308328000.0,281570000.0,169444000.0,169444000.0,1170262000.0,273652000.0,34655676.0,34281927.0,4.89,4.942663,169444000.0,169444000.0,169444000.0,169444000.0,169444000.0,51549000.0,220993000.0,3193000.0,3193000.0,273652000.0,292202000.0,,292202000.0,565854000.0,878060000.0,1443914000.0,1443914000.0,0.0,0.0,-55852000.0,60577000.0,4725000.0,,,,0.0,,,,,,,,153672000.0,138530000.0,,,,,,,-55852000.0,60577000.0,4725000.0,,138530000.0,,,,0.0,,,,,,,,,,,,
DPZ,2024-09-30,0.0,0.204,250098000.0,146924000.0,20756000.0,656372000.0,250098000.0,229342000.0,146924000.0,146924000.0,881288000.0,198831000.0,35039408.0,34801086.0,4.19,4.22,146924000.0,146924000.0,146924000.0,146924000.0,146924000.0,37692000.0,184616000.0,26172000.0,26172000.0,198831000.0,224916000.0,,224916000.0,423747000.0,656372000.0,1080119000.0,1080119000.0,0.0,0.0,-40387000.0,44726000.0,4339000.0,,,,0.0,,,,,,,,120925000.0,103991000.0,,,,,,,-40387000.0,44726000.0,4339000.0,,103991000.0,,,,0.0,,,,,,,,,,,,
DPZ,2024-06-30,-3750.0,0.15,232094000.0,141978000.0,20349000.0,660705000.0,232069000.0,211720000.0,141999250.0,141978000.0,901608000.0,196103000.0,35224080.0,34904786.0,4.03,4.07,141978000.0,141978000.0,141978000.0,141978000.0,141978000.0,25021000.0,166999000.0,11373000.0,11398000.0,196128000.0,240903000.0,,240903000.0,437031000.0,660705000.0,1097736000.0,1097736000.0,-25000.0,-25000.0,-40502000.0,44721000.0,4219000.0,,,,-25000.0,,,,,,,,124956000.0,115947000.0,,,,,,,-40502000.0,44721000.0,4219000.0,,115947000.0,,,,25000.0,,,,,,,,,,,,
DVA,2025-06-30,0.0,0.254001,689694000.0,199337000.0,174704000.0,2261540000.0,689694000.0,514990000.0,199337000.0,199337000.0,2849049000.0,537841000.0,77362000.0,75943000.0,2.58,2.62,199337000.0,199337000.0,199337000.0,275220000.0,275220000.0,93708000.0,368928000.0,-15487000.0,-22851000.0,530477000.0,587509000.0,,412805000.0,1117986000.0,2261540000.0,3379526000.0,3206871000.0,0.0,0.0,-146062000.0,146062000.0,,,,,0.0,,,174704000.0,174704000.0,,,,,412805000.0,,,,,,,-146062000.0,146062000.0,,,412805000.0,-75883000.0,0.0,,,7364000.0,,,,,,,,,,,
DVA,2025-03-31,0.0,0.189,597839000.0,162917000.0,176451000.0,2239660000.0,597839000.0,421388000.0,162917000.0,162917000.0,2790201000.0,438937000.0,81275000.0,79368000.0,2.0,2.05,162917000.0,162917000.0,162917000.0,232216000.0,232216000.0,54117000.0,286333000.0,-11940000.0,-17549000.0,433328000.0,550541000.0,,374090000.0,983869000.0,2239660000.0,3223529000.0,3102993000.0,0.0,0.0,-135055000.0,135055000.0,,,,,0.0,,,176451000.0,176451000.0,,,,,374090000.0,,,,,,,-135055000.0,135055000.0,,,374090000.0,-69299000.0,0.0,,,5609000.0,,,,,,,,,,,
DVA,2024-12-31,11584001.450211,0.155869,652237000.0,259329000.0,174102000.0,2225371000.0,726556000.0,552454000.0,196594001.450211,259329000.0,2813955000.0,565362000.0,83854000.0,81620000.0,3.09,3.18,259329000.0,259329000.0,259329000.0,349245000.0,349245000.0,64488000.0,413733000.0,71726000.0,-12908000.0,480728000.0,588584000.0,,414482000.0,1069312000.0,2225371000.0,3294683000.0,3119180000.0,74319000.0,74319000.0,-138721000.0,138721000.0,,,,,74319000.0,,,174102000.0,174102000.0,,,,,414482000.0,,,,,,,-138721000.0,138721000.0,,,414482000.0,-89916000.0,0.0,0.0,-74319000.0,10315000.0,,,,,,,,,,,
DVA,2024-09-30,-2096848.0,0.208,705112000.0,214688000.0,187014000.0,2151875000.0,695031000.0,508017000.0,222672152.0,214688000.0,2732423000.0,534878000.0,85795000.0,83721000.0,2.5,2.56,214688000.0,214688000.0,214688000.0,295760000.0,295760000.0,77674000.0,373434000.0,-23150000.0,-16780000.0,531167000.0,580548000.0,,393534000.0,1111715000.0,2151875000.0,3263590000.0,3138561000.0,-10081000.0,-10081000.0,-134583000.0,134583000.0,,,,,-10081000.0,,,187014000.0,187014000.0,,,,,393534000.0,,,,,,,-134583000.0,134583000.0,,,393534000.0,-81072000.0,0.0,10081000.0,0.0,3711000.0,,,,,,,,,,,
DVA,2024-06-30,-1878278.096059,0.193,654580000.0,222676000.0,175661000.0,2142299000.0,644848000.0,469187000.0,230529721.903941,222676000.0,2685805000.0,506398000.0,88950000.0,86899000.0,2.5,2.56,222676000.0,222676000.0,222676000.0,299752000.0,299752000.0,71688000.0,371440000.0,-31730000.0,-27479000.0,500917000.0,543506000.0,,367845000.0,1044423000.0,2142299000.0,3186722000.0,3061102000.0,-9732000.0,-9732000.0,-97747000.0,97747000.0,,,,,-9732000.0,,,175661000.0,175661000.0,,,,,367845000.0,,,,,,,-97747000.0,97747000.0,,,367845000.0,-77076000.0,0.0,9732000.0,0.0,5481000.0,,,,,,,,,,,
